id,name,type,location,lat,lon
503,Cebu Technological University - Ginatilan Extension,Schools,Oslob,9.567447980479862,123.31314698805535
504,Guiwanon National High School,Schools,Oslob,9.568631292145973,123.31337294231501
505,City Taste Bistro,Restaurants,Oslob,9.571027742570827,123.31334340064522
506,"MK's Food House, Pizzeria",Restaurants,Oslob,9.568924883146648,123.31326674714182
507,SML Grill and Restobar,Restaurants,Oslob,9.568026411157357,123.31195166922399
508,Malabuyoc Municipal Hall,Municipal Halls,Oslob,9.656359665475494,123.32556012172516
509,Malabuyoc Fire Station,Fire Stations,Oslob,9.650208565045038,123.32326653704486
510,Malabuyoc Municipal Police Station,Police Stations,Oslob,9.65015771281192,123.32322508420923
511,Malabuyoc Cemetry,Cemeteries,Oslob,9.655681826390259,123.32492353666133
512,Old Malabuyoc Cemetery,Cemeteries,Oslob,9.66657540765498,123.32592537847736
513,Cyril Drugstore,Pharmacies,Oslob,9.651126970414582,123.3247836459271
514,Medway Pharmacy,Pharmacies,Oslob,9.678776243767246,123.32658385454111
515,Malabuyoc Public Market,Markets,Oslob,9.6502048242817,123.3229646874375
516,Malabuyoc Farmer's Market,Markets,Oslob,9.654845921345535,123.34594046734617
517,Kabutongan Nature Park,Tourist Spots,Oslob,9.612808313459972,123.32898196041432
518,Sunset Keoskk,Tourist Spots,Oslob,9.616555016176838,123.31930060159843
519,Bamboo Beachhouse,Tourist Spots,Oslob,9.634758470459717,123.32507034549907
520,Bai Store,Malls/Department Stores,Oslob,9.652251785792952,123.3242854318434
521,Cebu Technological University - Malabuyoc Extension,Schools,Oslob,9.651552073827244,123.3238614080577
522,Montaneza National High School,Schools,Oslob,9.674797865503205,123.32600487533851
523,Malabuyoc Food & BBQ,Restaurants,Oslob,9.652523533689166,123.32435961000847
524,Tintay's Prime Pizza,Restaurants,Oslob,9.649509562559349,123.32435882591706
525,Alegria Municipal Hall,Municipal halls,Alegria,9.729394616904154,123.3401148440982
526,Alegria Fire Station,Fire Stations,Alegria,9.729285172973576,123.34011308997384
527,Alegria Municipal Police Station,Police stations,Alegria,9.729580291907158,123.33952086609399
528,Malbog Cemetery,Cemeteries,Alegria,9.743753405553486,123.34002618048524
529,Ed-Chanchan Pharmacy and General Merchandise,Pharmacies,Alegria,9.728923949508209,123.33930061351252
530,Alegria Public Market,Markets,Alegria,9.724315033264435,123.34038771907134
531,Malbog Fish Market,Markets,Alegria,9.743006781517837,123.34101838836891
532,Alegria Heritage Park,Tourist Spots,Alegria,9.728350327009064,123.33931005382955
533,Cambais Falls,Tourist Spots,Alegria,9.748387384695105,123.38925132511667
534,Montepellier Falls,Tourist Spots,Alegria,9.723129003317203,123.35736362759043
535,Cangkalanog Falls,Tourist Spots,Alegria,9.772880669943534,123.3739962627079
536,Para Hardware,Malls/Department Stores,Alegria,9.727411392165605,123.3396557813456
537,RED Wings Apparel Alegria-Cebu Outlet,Malls/Department Stores,Alegria,9.729118977135164,123.33930732887674
538,Alegria Central Elementary School,Schools,Alegria,9.7321531681604,123.33975410605802
539,St. Peter Academy,Schools,Alegria,9.728590372232684,123.34029716792895
540,Santa Filomena National High School,Schools,Alegria,9.762688665834412,123.34530696986816
541,Madridejos National High School,Schools,Alegria,9.787956061137484,123.34936667470993
542,Montepellier National High School,Schools,Alegria,9.71837368707022,123.35825652630972
543,Cosina Organica,Restaurants,Alegria,9.730586764675625,123.33936725131672
544,Mingkay Pizzeria and Restaurant,Restaurants,Alegria,9.726959041460981,123.33992114960725
545,Nan Hai Restaurant,Restaurants,Alegria,9.787353020268233,123.3462438097605
546,Badian Municipal Hall,Municipal Halls,Badian,9.870155263924314,123.39877734089458
547,Badian Fire Station,Fire Stations,Badian,9.86329598068278,123.3940771238984
548,Badian Municipal Police Station,Police Stations,Badian,9.870060093284415,123.39875827502115
549,Ginablan Badian Cemetery,Cemeteries,Badian,9.901479882890843,123.40495521503745
550,Badian District Hospital,Hospitals,Badian,9.86989658553839,123.39957550416958
551,Badian Rural Health Unit,Health Centers,Badian,9.865528572504802,123.39312386385694
552,Rene-mar Pharmacy and Convenience Store,Pharmacies,Badian,9.870349897073124,123.39734200691252
553,Badian Public Market,Markets,Badian,9.869467543097192,123.39593142123795
554,Banhigan Public Market,Markets,Badian,9.842824066508312,123.38407872862362
555,Kawasan Falls,Tourist Spots,Badian,9.80232090753059,123.37431146516899
556,Badian Cayoneering,Tourist Spots,Badian,9.811690664971893,123.36774820436321
557,Magic Beach Resort,Tourist Spots,Badian,9.855513762557878,123.36811755167469
558,Badian Island Wellness Resort,Tourist Spots,Badian,9.875246828196238,123.38132246560613
559,St. James Academy,Schools,Badian,9.864941316956882,123.39597258060408
560,Badian National High School,Schools,Badian,9.865396707261622,123.39475928167931
561,Zaragosa Integrated School,Schools,Badian,9.881870729744117,123.38251040303022
562,Badian Elementary School,Schools,Badian,9.864767652532866,123.39327679449163
563,Biaño's Pizza,Restaurants,Badian,9.869941991889734,123.39683130251652
564,Lolo Jose Lechon Manok and Liempo,Restaurants,Badian,9.869922544351459,123.39582423252311
565,Phil Am Grill and Resto Bar,Bars,Badian,9.870463516580589,123.39721556659384
566,St. James Parish,Churches,Badian,9.870216732817862,123.39999191145667
567,UCCP Juan Quiñones Memorial Church,Churches,Badian,9.85610002044744,123.38734900231627
568,Iglesia Ni Cristo - Lokal ng Badian,Churches,Badian,9.868587556078623,123.4014084124432
569,Moalboal Municipal Hall,Municipal Halls,Moalboal,9.936735590605245,123.39191304697782
570,Moalboal Fire Station,Fire Stations,Moalboal,9.935450034043718,123.39229388978374
571,Moalboal Municipal Police Station,Police Stations,Moalboal,9.936448302396592,123.3925668408398
572,Moalboal Catholic Cemetery,Cemeteries,Moalboal,9.953134936050644,123.39859628825323
573,Mahina Family Medical Clinic,Health Centers,Moalboal,9.940816614902337,123.39127943711297
574,Moalboal Rural Health Unit,Health Centers,Moalboal,9.936462424795039,123.39272847385485
575,ThreeSixty Pharmacy,Pharmacies,Moalboal,9.937648790541848,123.39308549615994
576,Gador Pharmacy,Pharmacies,Moalboal,9.93687758918596,123.39271286556819
577,Gaisano Grand Mall Moalboal,Malls/Department Stores,Moalboal,9.943490284660326,123.39645640325631
578,Gaisano Town Center - Moalboal,Malls/Department Stores,Moalboal,9.934737396811332,123.39607563999363
579,Moalboal Public Market,Markets,Moalboal,9.937675315559316,123.39310015688075
580,Moalboal Fish & Meat Markets,Markets,Moalboal,9.935931980300303,123.39231708583534
581,Busay Cave,Tourist Spots,Moalboal,9.914433586394384,123.43676053192789
582,Quo Vadis Dive Resort,Tourist Spots,Moalboal,9.945839224546893,123.36694648826011
583,White Beach Moalboal,Tourist Spots,Moalboal,9.974068291386763,123.37191926008612
584,Moalboal National High School,Schools,Moalboal,9.948202128031307,123.38092696295729
585,San Juan High School of Moalboal Inc.,Schools,Moalboal,9.955660010704905,123.40096341150759
586,Busay National High School,Schools,Moalboal,9.9160735747966,123.4199069614718
587,Giddyap Mountain Resort,Restaurants,Moalboal,9.915825771447542,123.41579398635676
588,Kugita Seafood & Charcoal Grill,Restaurants,Moalboal,9.9466897040284,123.37380331806645
589,Cafe Europa Restaurant,Restaurants,Moalboal,9.91447161063068,123.39986410090556
590,Mayim Beach Bar,Bars,Moalboal,9.952577359124938,123.36599371526557
591,Three Crowns Bistro and Bar,Bars,Moalboal,9.939693366269605,123.39368868393686
592,San Juan Nepumuneco Parish (Cebu Archdiocese),Churches,Moalboal,9.937741245122151,123.39229828875506
593,Bible Believers Baptist Church,Churches,Moalboal,9.943392170344513,123.39767683536583
594,Birhen sa Delos Remedios Chapel,Churches,Moalboal,9.953965919148187,123.41942609913418
595,Alcantara Municipal Hall,Municipal Halls,Alcantara,9.970343842104834,123.40223805198296
596,Alcantara Municipal Police Station,Police Stations,Alcantara,9.976072076797006,123.40611328224826
597,Alcantara Catholic Cemetery,Cemeteries,Alcantara,9.978016992809195,123.41093918689589
598,Rural Health Center,Health Centers,Alcantara,9.97020654391693,123.40244514781334
599,Poblacion Barangay Health Center,Health Centers,Alcantara,9.970881823984152,123.40447839228264
600,The Generics Pharmacy,Pharmacies,Alcantara,9.971520087086237,123.4050779932709
601,Alcantara Public Market,Markets,Alcantara,9.971533786828953,123.40458175774347
602,J&L Hardware & Building Supply,Malls/Department Stores,Alcantara,9.971766576369607,123.40427190764278
603,Halik's School,Malls/Department Stores,Alcantara,9.972944486783291,123.40561433115535
604,Kugtong Spring,Tourist Spots,Alcantara,9.971046699237055,123.40458663096132
605,Liboo Garden,Tourist Spots,Alcantara,9.986371261081137,123.4133916366152
606,Saint Augustine Academy,Schools,Alcantara,9.966656182339516,123.40274157705804
607,Alcantara Central Elementary School,Schools,Alcantara,9.974275465037957,123.40543205287888
608,Alcantara National High School,Schools,Alcantara,9.974326866167582,123.4040277673305
609,Cabil-isan Elementary School,Schools,Alcantara,9.979081691671178,123.41630577261262
610,HMJ - Home Made Joy,Restaurants,Alcantara,9.972556757758326,123.40523195787722
611,Silogan sa Tinubdan,Restaurants,Alcantara,9.97106135870496,123.4046210480652
612,The Boundary Cafe & Restaurant,Restaurants,Alcantara,9.961679516054854,123.40162914302853
613,Saint Augustine Parish,Churches,Alcantara,9.969401626138401,123.40366726778207
614,Alcantara Bible Baptist Mission,Churches,Alcantara,9.976335194084209,123.40598670936538
615,Iglesia Ni Cristo - Lokal ng Alcantara,Churches,Alcantara,9.978956550557253,123.40514103025151
616,Ronda Municipal Hall,Municipal Halls,Ronda,10.00073019946126,123.40904905844528
617,Ronda Catholic Cemetery,Cemeteries,Ronda,9.992067948752997,123.4079855323368
618,Ronda Rural Health Unit,Health Centers,Ronda,10.000307254832741,123.40956479915056
619,The Generics Pharmacy,Pharmacies,Ronda,10.000582905389258,123.4111938707963
620,Three Sixty Pharmacy Ronda,Pharmacies,Ronda,9.999629791711001,123.41129871347334
621,Ronda Public Market,Markets,Ronda,10.000206292589247,123.41160619008944
622,Pahayhay Store,Malls/Department Stores,Ronda,10.006795071755283,123.41401652183033
623,JB Store,Malls/Department Stores,Ronda,9.9977097158977,123.40906367089953
624,Libo-o Hill,Tourist Spots,Ronda,9.993040466573794,123.41077179795447
625,Little Baguio,Tourist Spots,Ronda,9.977965464637883,123.45556175482439
626,Academia de Nuestra Señora Inc.,Schools,Ronda,10.000022893319349,123.40978728943203
627,Ronda National High School,Schools,Ronda,9.998009184889982,123.40758165560298
628,Butong Elementary School,Schools,Ronda,9.9999819976514,123.43097939588272
629,Langin National High School,Schools,Ronda,9.971152289689877,123.47953795247382
630,Delcio'z Resto Cafe,Restaurants,Ronda,10.023588369696972,123.42049280594817
631,Cockfight Poultry de Ronda,Restaurants,Ronda,10.010266517923675,123.41312695902111
632,Cherrylicious,Restaurants,Ronda,10.006452556764788,123.41437120102756
633,Our Lady of Sorrows Parish,Churches,Ronda,10.000319575390353,123.41049168109554
634,Bible Baptist Mission,Churches,Ronda,9.999647083649547,123.41362859776306
635,New Life Christian Center A/G - Canduling,Churches,Ronda,10.007472174499641,123.41391480152228
636,Dumanjug Municipal Hall,Municipal Halls,Dumanjug,10.05703325973846,123.43586247063418
637,Dumanjug Police Station,Police Stations,Dumanjug,10.058658002755436,123.43605197658614
638,Dumanjug Municipal Health Office,Health Centers,Dumanjug,10.05693466805996,123.4358057260651
639,Dumanjug Public Market,Markets,Dumanjug,10.05766899868408,123.4363223483487
640,Dumanjug Catholic Cemetery,Cemeteries,Dumanjug,10.056485381734493,123.43004471650958
641,Dumanjug Public Cemetery,Cemeteries,Dumanjug,10.056442822322495,123.429287736829
642,Bulak Catholic Cemetery,Cemeteries,Dumanjug,10.041796105641748,123.50233574722837
643,Gaisano Grand Mall Dumanjug,Malls/Department Stores,Dumanjug,10.057764011422059,123.43594703499934
644,Junmar Enterprises,Malls/Department Stores,Dumanjug,10.058021730316478,123.43728658137579
645,Alpha Department,Malls/Department Stores,Dumanjug,10.055089521782609,123.43495552388644
646,Dumanjug Seaside,Tourist Spots,Dumanjug,10.064850667993685,123.44617055283936
647,Pityak Falls (Tubod-Duguan Falls),Tourist Spots,Dumanjug,10.023702438259422,123.51051378654574
648,Cambanog Falls,Tourist Spots,Dumanjug,9.994982647780914,123.50305739546305
649,Dumanjug National High School,Schools,Dumanjug,10.057148156014918,123.43725086030184
650,Dumanjug Central School,Schools,Dumanjug,10.052011673642236,123.43254241689449
651,Tapon Elementary School,Schools,Dumanjug,10.062034480172944,123.44433289137478
652,Christianity Food & Drink,Restaurants,Dumanjug,10.057719227521005,123.43553156662551
653,Dumanjug Little Dimsum House,Restaurants,Dumanjug,10.057067362602725,123.43658187001436
654,Empiang's ,Restaurants,Dumanjug,10.057276099876521,123.43684327201998
655,Sakaon Restobar,Bars,Dumanjug,10.05387670793537,123.43831168880448
656,St. Francis of Assisi Parish Church,Churches,Dumanjug,10.057531590063865,123.43460205989183
657,Ang Dating Daan - Dumanjug,Churches,Dumanjug,10.056276601526003,123.43979488949157
658,Iglesia Ni Cristo - Lokal ng Dumanjug,Churches,Dumanjug,10.08265964384394,123.45618472890355
659,Rise of Church of Jesus Christ Int'l Ministries,Churches,Dumanjug,10.074876680634295,123.45168644934503
660,Barili Municipal Hall,Municipal Halls,Barili,10.116312268069816,123.50974151314465
661,Barili Fire Station,Fire Stations,Barili,10.116805105433913,123.51011287174792
662,Barili Municipal Police Station,Police Stations,Barili,10.116412671622166,123.50993834405129
663,Barili Rural Health Unit,Health Centers,Barili,10.116119923527974,123.50992054094485
664,Barili District Hospital,Hospitals,Barili,10.114614284148692,123.50387131709793
665,Barili Public Cemetery,Cemeteries,Barili,10.114081464748136,123.5021349651564
666,Barili Private Cemetery,Cemeteries,Barili,10.115789053266424,123.5019716614232
667,Mantalongon Public Market,Markets,Barili,10.126311120783622,123.58080953253715
668,Mantalongon Livestock Market,Markets,Barili,10.125989946680221,123.57966735295656
669,Barili Public Market,Markets,Barili,10.112653555369397,123.51229984796957
670,Val's Variety Store,Malls/Department Stores,Barili,10.112407208058453,123.51280862801619
671,Sayaw Beach Resort Barili Cebu,Tourist Spots,Barili,10.114887170994889,123.48107321358276
672,Blue Space Resort,Tourist Spots,Barili,10.137625344864427,123.50495875515854
673,Barili ATV Adventure,Tourist Spots,Barili,10.112228967401517,123.54379739600563
674,Barili View Deck,Tourist Spots,Barili,10.102120794512212,123.53648197238627
675,Barili Central School,Schools,Barili,10.115233518021236,123.511026599116
676,"Lyceum of Cebu, Inc. - Barili Campus",Schools,Barili,10.116370637641923,123.50363570257537
677,Bartolome And Manuela Pañares Memorial National High School,Schools,Barili,10.109218412999416,123.515676201822
678,Guibuangan Central School,Schools,Barili,10.115345237855227,123.49597048570533
679,Harty's Bellycious Foodplace,Restaurants,Barili,10.118101446155892,123.48474978087287
680,Gustosos,Restaurants,Barili,10.115010829604955,123.50835069435205
681,Dhodz Pizza,Restaurants,Barili,10.114126106319285,123.51083935724266
682,Cafe Alfonso,Restaurants,Barili,10.112407053981231,123.54398598582219
683,St. Anne Parish,Churches,Barili,10.121878667367953,123.53932585757225
684,Jesus Christ is Lord - Endtime Harvest Church,Churches,Barili,10.120994211536503,123.54858701875655
685,Southern Baptist Church Barili,Churches,Barili,10.113066230502488,123.51426647476099
686,Aloguinsan Municipal Hall,Municipal Halls,Aloguinsan,10.223298685189881,123.5482622521988
687,Aloguinsan Fire Station,Fire Stations,Aloguinsan,10.218712141227469,123.55102663192561
688,aloguinsan Municipal Police Station,Police Stations,Aloguinsan,10.221609576920077,123.54925670631322
689,Aloguinsan Public Market,Markets,Aloguinsan,10.222766595052912,123.54885122254187
690,Sptibon's Trading,Malls/Department Stores,Aloguinsan,10.222453597899907,123.54903478360623
691,Aloguinsan Rural Health Unit,Health Centers,Aloguinsan,10.216286596376154,123.55115364281974
692,Jhamzel Pharmacy,Pharmacies,Aloguinsan,10.222832744105968,123.54925967775668
693,Aloguinsan Cemetery,Cemeteries,Aloguinsan,10.217012078637737,123.54653474476895
694,Baluarte Park,Tourist Spots,Aloguinsan,10.223332153968833,123.54828045799323
695,Bojo River Cruise,Tourist Spots,Aloguinsan,10.20598777341857,123.54506655402207
696,The Modern Bahay Kubo,Tourist Spots,Aloguinsan,10.232802994310171,123.5618145668589
697,Aloguinsan National High School,Schools,Aloguinsan,10.215411524181919,123.55092668973417
698,Angilan National High School,Schools,Aloguinsan,10.224461194899485,123.56990569803547
699,Rosario National High School,Schools,Aloguinsan,10.189307417312934,123.55696623007172
700,Sofio's Grill House,Restaurants,Aloguinsan,10.18723541101213,123.55473900892889
701,Kapehan sa Seaside,Restaurants,Aloguinsan,10.224282778902301,123.54837646617064
702,Steve's Diner,Restaurants,Aloguinsan,10.222501596723514,123.5490711176364
703,Saint Raphael the Archangel Parish,Churches,Aloguinsan,10.220490398142765,123.54962120495365
704,Aloguinsan Seventh-Day Adventist Church,Churches,Aloguinsan,10.220790095481643,123.54742128015019
705,The Chuch of Jesus Christ of Latter-Day Saints,Churches,Aloguinsan,10.22558922070022,123.55067579777115
706,Pinamungahan Municipal Hall,Municipal Halls,Pinamungahan,10.270006812704946,123.58430796064641
707,Pinamungahan Municipal Police Station,Police Stations,Pinamungahan,10.270467829276184,123.58418374516427
708,Pinamungahan District Hospital,Hospitals,Pinamungahan,10.285799628029373,123.5878378305786
709,Dr. Jose Ma. V. Borromeo Memorial District Hospital,Hospitals,Pinamungahan,10.275575400348917,123.58432332619083
710,Sacsac Health Center,Health Centers,Pinamungahan,10.234635246139788,123.58510823757618
711,TGP The Generics Pharmacy,Pharmacies,Pinamungahan,10.270267445208514,123.58378347921622
712,Ducay Pharmacy & General Merchandise,Pharmacies,Pinamungahan,10.286295557898017,123.58854390061107
713,Pinamungahan Public Cemetery,Cemeteries,Pinamungahan,10.276063440095582,123.58454053600619
714,Pinamungahan Public Market,Markets,Pinamungahan,10.271118126574363,123.58399341422536
715,7-Eleven,Malls/Department Stores,Pinamungahan,10.270753976433403,123.58367364344384
716,Busagak Falls,Tourist Spots,Pinamungahan,10.230628450153922,123.61173537418112
717,Tongue Flicker,Tourist Spots,Pinamungahan,10.271792193763718,123.59055807248595
718,Hidden Valley Wave Pool and Mountain Resort,Tourist Spots,Pinamungahan,10.269811224062316,123.669166052983
719,Pinamungahan Central School,Schools,Pinamungahan,10.271733781499602,123.58452248769676
720,Cebu Technological University - Pinamungahan Campus,Schools,Pinamungahan,10.280969676433056,123.5903784463779
721,Pandacan Elementary School,Schools,Pinamungahan,10.292498728536295,123.5859257948913
722,Lamac National High School,Schools,Pinamungahan,10.277686016072948,123.60550704363932
723,Lut-od National High School,Schools,Pinamungahan,10.275109658583418,123.6162631210136
724,Goldilocks Pinamungahan,Restaurants,Pinamungahan,10.271271264078003,123.58452093343845
725,Devon Crispy Fried Chicken Station,Restaurants,Pinamungahan,10.271749758131525,123.5844985019836
726,Spanya Grill,Restaurants,Pinamungahan,10.270753976433403,123.58367364344384
727,Sta. Monica Parish,Churches,Pinamungahan,10.270817600533828,123.58611057405216
728,Pinamungahan Seventh Day Adventist Church,Churches,Pinamungahan,10.27298761139132,123.5838150320475
729,PFAG - Pinamungahan First Assembly of God,Churches,Pinamungahan,10.268108604804258,123.58539649315071
730,Toledo City Hall,City Halls,Toledo City,10.379924652999266,123.6585981478718
731,Toledo City Fire Department,Fire Stations,Toledo City,10.3752671378326,123.63444052408279
732,Don Andres Soriano Fire Station,Fire Stations,Toledo City,10.307281058444412,123.70244481129124
733,Toledo City Police Station,Police Stations,Toledo City,10.385127554792783,123.64216305031478
734,Toledo City Police Department,Police Stations,Toledo City,10.375235340359604,123.63452632265322
735,Toledo City Health Office,Health Centers,Toledo City,10.380239762247676,123.65774783104872
736,Toledo City Hospital,Hospitals,Toledo City,10.372354502699691,123.63873795338583
737,Marigold Pharmacy,Pharmacies,Toledo City,10.375836129556262,123.6356765682753
738,Mercury Drugstore,Pharmacies,Toledo City,10.375653418467412,123.63536567803274
739,Generika Drugstore,Pharmacies,Toledo City,10.375984461711697,123.63573813173655
740,Toledo City Public Cemetery,Cemeteries,Toledo City,10.368763517942119,123.62505184021218
741,Toledo City Catholic Cemetery,Cemeteries,Toledo City,10.369180705030695,123.62411081428745
742,Cantabaco Cemetery,Cemeteries,Toledo City,10.306467355946063,123.72827058125063
743,Matab-ang Public Cemetery,Cemeteries,Toledo City,10.437839447826994,123.67473667258047
744,Matab-ang Public Market,Markets,Toledo City,10.438057780198287,123.6757211386735
745,Toledo Public Market,Markets,Toledo City,10.377094088724894,123.63596041288464
746,Das Public Market,Markets,Toledo City,10.306918066052333,123.70315581655503
747,Gaisano Grand Mall,Malls/Department Stores,Toledo City,10.390045162426066,123.65074452423417
748,Super Metro Toledo,Malls/Department Stores,Toledo City,10.379581979627144,123.64032622302138
749,Ballers' Corner,Malls/Department Stores,Toledo City,10.385156340134767,123.6484575580356
750,K&L Marketing Toledo,Malls/Department Stores,Toledo City,10.381809605937997,123.64656982786993
751,Capilla Santa Ana Museum and Community Center,Tourist Spots,Toledo City,10.37029075718524,123.62757619868658
752,Ilihan Bridge,Tourist Spots,Toledo City,10.381420421730978,123.66077555225829
753,Biga Pit,Tourist Spots,Toledo City,10.337935143087243,123.74754680794817
754,Malubog Lake,Tourist Spots,Toledo City,10.367948068278467,123.716632706013
755,Harag Beach Resort,Tourist Spots,Toledo City,10.409942569116367,123.66115855553669
756,General Climaco National High School,Schools,Toledo City,10.374289458467189,123.71790662774532
757,Magdugo National High School,Schools,Toledo City,10.349103208624486,123.66862772364074
758,Consolatrix College,Schools,Toledo City,10.373786580818694,123.63694207632548
759,South City Central School,Schools,Toledo City,10.379557060375346,123.64149850619513
760,North City Central School,Schools,Toledo City,10.381006398112792,123.64338639163118
761,Toledo City Science High School,Schools,Toledo City,10.381044647121247,123.6557879646885
762,Toledo National Vocational School,Schools,Toledo City,10.3829340478589,123.65719164907607
763,Lagkaw Bar and Restaurants,Restaurants,Toledo City,10.376414458279957,123.64194752403111
764,Lantaw-Lantaw Restaurant & Barbecue,Restaurants,Toledo City,10.366556064508362,123.62215474907983
765,Cocina Galleria,Restaurants,Toledo City,10.393047761501652,123.64957929324014
766,J&J Restaurant,Restaurants,Toledo City,10.401729390713255,123.6582819160728
767,7 Sister's Restaurant,Restaurants,Toledo City,10.383914574533112,123.65788653529638
768,Shrine of Saint John of Sahagun,Churches,Toledo City,10.374095167732454,123.6350916901737
769,United Church of Christ in the Philippines (UCCP) - Toledo,Churches,Toledo City,10.376626636004369,123.63841784161812
770,First Gospel Baptist Church of Toledo City,Churches,Toledo City,10.37050808248676,123.6275268102241
771,Pentecostal Missionary Church,Churches,Toledo City,10.38639312972996,123.64561747782928
772,Jesus is Lord Church,Churches,Toledo City,10.391612446034609,123.65609650560201
773,Mt. Carmel Parish,Churches,Toledo City,10.308227800509993,123.70872896476776
774,Sacred Heart of Jesus Parish,Churches,Toledo City,10.313164689449541,123.69499696182483
775,De La Salle Andres Soriano Memorial College,Schools,Toledo City,10.310287715956125,123.71042175458764
776,Don Andres Soriano Elementary School,Schools,Toledo City,10.306931004111583,123.71218128307898
777,Don Andres Soriano National High School,Schools,Toledo City,10.306558286424483,123.71281676560908
778,7-Eleven Lutopan,Markets,Toledo City,10.307656725712372,123.70870213578465
779,Courtyard,Restaurants,Toledo City,10.307843141878964,123.70971408353624
780,Lutopan Wet Market,Markets,Toledo City,10.308237966999448,123.71079811766754
